,Cell_id,General_area,Sub_area,Layer,Dendrite_type,Hemisphere,cell_reporter_status,line_name,Database,Experiment,Animal,Exc_Inh,Exc_Inh_FT,Cell_type,Layer_second,Model_id,file_name,Folder,Cluster,Cluster_Layer,Cluster_Cell_type,Cluster_nb
1514,517330781.0,VIS,VISp,2/3,aspiny,left,positive,Nos1-CreERT2|Sst-IRES-FlpO,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,2/3,,,,,,,
1515,517353438.0,VIS,VISp,5,aspiny,right,positive,Nos1-CreERT2|Sst-IRES-FlpO,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,,,,,,,
1516,517974394.0,VIS,VISp,2/3,spiny,left,positive,Nr5a1-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,2/3,,,,,,,
1517,517981878.0,VIS,VISp,4,spiny,left,positive,Scnn1a-Tg2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,,,,,,,
1518,518287095.0,VIS,VISp,4,spiny,right,positive,Scnn1a-Tg2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,,,,,,,
1519,518753555.0,RSP,RSPagl,5,aspiny,left,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,Vip,5,,,,,,,
1520,522260194.0,VIS,VISp,5,aspiny,left,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,5,,,,,,,
1521,522260244.0,VIS,VISl,5,aspiny,right,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,5,,,,,,,
1522,522301604.0,VIS,VISl,6b,spiny,left,positive,Ctgf-T2A-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,6,,,,,,,
1523,522416880.0,VIS,VISp,5,sparsely spiny,right,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,5,,,,,,,
1524,522676397.0,VIS,VISp,6b,aspiny,left,negative,Ntsr1-Cre_GN220,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,,,,,,,
1525,522696638.0,VIS,VISl,6a,spiny,left,negative,Ntsr1-Cre_GN220,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,,,,,,,
1526,523708351.0,VIS,VISli,2/3,aspiny,left,positive,Nos1-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Sst,2/3,,,,,,,
1527,523729022.0,VIS,VISp,5,spiny,right,positive,Nos1-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Sst,5,,,,,,,
1528,524074295.0,VIS,VISp,2/3,aspiny,right,positive,Nos1-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Sst,2/3,,,,,,,
1529,524647261.0,VIS,VISp,5,aspiny,right,positive,Chrna2-Cre_OE25,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,Sst,5,,,,,,,
1530,524675712.0,VIS,VISp,2/3,aspiny,right,positive,Vip-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,2/3,,,,,,,
1531,524676260.0,VIS,VISp,5,sparsely spiny,left,positive,Chrna2-Cre_OE25,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Sst,5,,,,,,,
1532,524857207.0,VIS,VISp,5,spiny,right,positive,Chrna2-Cre_OE25,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Sst,5,,,,,,,
1533,526545261.0,VIS,VISp,1,aspiny,left,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,1,,,,,,,
1534,526573598.0,VIS,VISli,6b,spiny,left,positive,Ctgf-T2A-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,6,,,,,,,
1535,526643573.0,VIS,VISp,6b,spiny,left,positive,Ctgf-T2A-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,6,,,,,,,
1536,526668864.0,VIS,VISpl,6b,spiny,right,positive,Ctgf-T2A-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,6,,,,,,,
1537,526936091.0,VIS,VISp,2/3,aspiny,right,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,2/3,,,,,,,
1538,526946778.0,VIS,VISp,6b,spiny,left,positive,Ctgf-T2A-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,6,,,,,,,
1539,527104986.0,VIS,VISpm,1,aspiny,right,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,1,,,,,,,
1540,527116037.0,VIS,VISp,6b,spiny,left,positive,Ctgf-T2A-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,6,,,,,,,
1541,527463935.0,VIS,VISp,1,aspiny,right,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,1,,,,,,,
1542,527826878.0,VIS,VISp,4,spiny,left,positive,Tlx3-Cre_PL56,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,,,,,,,
1543,527874431.0,VIS,VISp,2/3,aspiny,left,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,2/3,,,,,,,
1544,528486009.0,VIS,VISp,6a,spiny,left,positive,Ctgf-T2A-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,6,,,,,,,
1545,530325234.0,VIS,VISp,6b,spiny,left,positive,Ctgf-T2A-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,6,,,,,,,
1546,530335449.0,RSP,RSPd,6a,spiny,right,positive,Ctgf-T2A-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,6,,,,,,,
1547,530731648.0,VIS,VISp,6a,sparsely spiny,right,positive,Nos1-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,Sst,6,,,,,,,
1548,530737765.0,VIS,VISp,5,aspiny,right,positive,Nos1-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Sst,5,,,,,,,
1549,531339798.0,VIS,VISl,6a,aspiny,left,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,Vip,6,,,,,,,
1550,534303031.0,VIS,VISp,5,sparsely spiny,left,positive,Sst-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Sst,5,,,,,,,
1551,535520969.0,VIS,VISp,6b,spiny,left,positive,Ctgf-T2A-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,6,,,,,,,
1552,536306115.0,VIS,VISl,2/3,aspiny,right,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,2/3,,,,,,,
1553,536951541.0,VIS,VISp,1,aspiny,right,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,1,,,,,,,
1554,538162646.0,VIS,VISp,1,aspiny,right,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,1,,,,,,,
1555,538866343.0,VIS,VISli,2/3,sparsely spiny,left,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,2/3,,,,,,,
1556,539014038.0,VIS,VISp,2/3,aspiny,left,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,2/3,,,,,,,
1557,547238558.0,VIS,VISp,5,aspiny,left,positive,Nos1-CreERT2|Sst-IRES-FlpO,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,,,,,,,
1558,547262673.0,VIS,VISp,5,aspiny,right,positive,Nos1-CreERT2|Sst-IRES-FlpO,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,,,,,,,
1559,547328377.0,VIS,VISl,6a,sparsely spiny,left,positive,Nos1-CreERT2|Sst-IRES-FlpO,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,,,,,,,
1560,547330489.0,VIS,VISal,6a,aspiny,left,positive,Nos1-CreERT2|Sst-IRES-FlpO,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,,,,,,,
1561,547642256.0,VIS,VISl,5,aspiny,right,positive,Nos1-CreERT2|Sst-IRES-FlpO,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,,,,,,,
1562,553006549.0,VIS,VISp,2/3,aspiny,left,positive,Vip-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,--,Vip,2/3,,,,,,,
1563,554447280.0,VIS,VISp,5,aspiny,left,positive,Nkx2-1-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,PValb,5,,,,,,,
1564,554454458.0,VIS,VISp,6a,spiny,right,positive,Esr2-IRES2-Cre-neo|PhiC31-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,,,,,,,
1565,554779051.0,VIS,VISp,4,aspiny,right,positive,Nkx2-1-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,4,,,,,,,
1566,554807924.0,VIS,VISp,2/3,aspiny,right,positive,Nkx2-1-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,2/3,,,,,,,
1567,555001065.0,VIS,VISp,5,sparsely spiny,left,positive,Chrna2-Cre_OE25,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Sst,5,,,,,,,
1568,555019563.0,VIS,VISli,5,aspiny,left,positive,Chrna2-Cre_OE25,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Sst,5,,,,,,,
1569,555042715.0,VIS,VISl,2/3,aspiny,left,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,2/3,,,,,,,
1570,555079011.0,VIS,VISp,2/3,sparsely spiny,right,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,2/3,,,,,,,
1571,555241040.0,VIS,VISli,6a,aspiny,left,positive,Chrna2-Cre_OE25,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,--,Sst,6,,,,,,,
1572,555241875.0,VIS,VISp,4,spiny,left,positive,Chrna2-Cre_OE25,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Sst,4,,,,,,,
1573,555341581.0,VIS,VISp,1,aspiny,left,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,1,,,,,,,
1574,555354254.0,VIS,VISp,5,spiny,right,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,--,Htr3a,5,,,,,,,
1575,555734606.0,VIS,VISpl,2/3,aspiny,left,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,2/3,,,,,,,
1576,555781149.0,VIS,VISl,1,aspiny,right,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,1,,,,,,,
1577,555832536.0,VIS,VISl,5,spiny,left,positive,Chrna2-Cre_OE25,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Sst,5,,,,,,,
1578,556357336.0,VIS,VISl,6a,aspiny,left,positive,Chrna2-Cre_OE25,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Sst,6,,,,,,,
1579,556669671.0,VIS,VISl,5,spiny,left,positive,Sim1-Cre_KJ18,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,,,,,,,
1580,556701250.0,VIS,VISp,2/3,aspiny,left,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,2/3,,,,,,,
1581,556922061.0,VIS,VISl,5,aspiny,left,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,5,,,,,,,
1582,556923554.0,VIS,VISp,5,aspiny,right,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,5,,,,,,,
1583,557037024.0,VIS,VISp,6a,spiny,right,positive,Sim1-Cre_KJ18,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,,,,,,,
1584,557194325.0,VIS,VISp,1,aspiny,left,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,1,,,,,,,
1585,557203722.0,VIS,VISp,6a,spiny,left,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,6,,,,,,,
1586,557242105.0,VIS,VISpor,5,spiny,left,positive,Sim1-Cre_KJ18,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,,,,,,,
1587,557417271.0,VIS,VISp,4,spiny,right,positive,Sim1-Cre_KJ18,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,4,,,,,,,
1588,557859470.0,RSP,RSPagl,6a,spiny,left,positive,Ctgf-T2A-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,6,,,,,,,
1589,557874460.0,VIS,VISpor,4,spiny,right,positive,Tlx3-Cre_PL56,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,,,,,,,
1590,557992635.0,VIS,VISp,4,spiny,right,positive,Tlx3-Cre_PL56,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,,,,,,,
1591,557992762.0,VIS,VISp,5,spiny,left,positive,Tlx3-Cre_PL56,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,,,,,,,
1592,558472698.0,VIS,VISp,5,spiny,left,positive,Sim1-Cre_KJ18,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,,,,,,,
1593,558474375.0,VIS,VISp,5,spiny,right,positive,Sim1-Cre_KJ18,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,,,,,,,
1594,558615201.0,VIS,VISli,5,spiny,right,positive,Tlx3-Cre_PL56,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,,,,,,,
1595,558662244.0,VIS,VISp,5,spiny,right,positive,Tlx3-Cre_PL56,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,,,,,,,
1596,559104842.0,VIS,VISp,6b,spiny,left,positive,Ctgf-T2A-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,6,,,,,,,
1597,559222019.0,VIS,VISpor,6b,spiny,right,positive,Ntsr1-Cre_GN220,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,,,,,,,
1598,560424631.0,VIS,VISp,5,aspiny,right,positive,Vip-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,5,,,,,,,
1599,560579916.0,VIS,VISp,6a,spiny,left,positive,Esr2-IRES2-Cre|PhiC31-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,,,,,,,
1600,560594898.0,VIS,VISa,4,spiny,right,positive,Nr5a1-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,,,,,,,
1601,560599530.0,SS,SSp-tr,5,spiny,right,positive,Nr5a1-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,,,,,,,
1602,560678143.0,VIS,VISp,5,spiny,right,negative,Vip-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,,,,,,,
1603,560684168.0,VIS,VISl,5,sparsely spiny,right,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,5,,,,,,,
1604,560690405.0,VIS,VISp,2/3,aspiny,right,positive,Vip-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,2/3,,,,,,,
1605,560817063.0,VIS,VISam,4,aspiny,right,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,--,Vip,4,,,,,,,
1606,560924300.0,VIS,VISp,5,spiny,left,positive,Nos1-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Sst,5,,,,,,,
1607,560992553.0,VIS,VISp,6a,aspiny,left,positive,Nos1-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Sst,6,,,,,,,
1608,561039262.0,VIS,VISpm,2/3,aspiny,right,positive,Nos1-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Sst,2/3,,,,,,,
1609,561330525.0,VIS,VISp,6b,aspiny,left,positive,Nkx2-1-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,PValb,6,,,,,,,
1610,561515555.0,VIS,VISam,2/3,aspiny,right,positive,Nkx2-1-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,PValb,2/3,,,,,,,
1611,561532476.0,VIS,VISp,2/3,aspiny,right,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,2/3,,,,,,,
1612,561532710.0,VIS,VISp,5,aspiny,left,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,5,,,,,,,
1613,561534047.0,VIS,VISpm,6a,sparsely spiny,left,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,6,,,,,,,
1614,561553133.0,VIS,VISp,5,aspiny,right,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,5,,,,,,,
1615,561792152.0,VIS,VISp,5,spiny,left,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,Htr3a,5,,,,,,,
1616,561814552.0,VIS,VISp,6a,aspiny,right,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,Htr3a,6,,,,,,,
1617,561936316.0,RSP,RSPd,6a,aspiny,right,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,Htr3a,6,,,,,,,
1618,561940338.0,VIS,VISp,5,sparsely spiny,left,positive,Vip-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,--,Vip,5,,,,,,,
1619,561985849.0,VIS,VISp,6a,aspiny,right,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,6,,,,,,,
1620,562003059.0,VIS,VISpm,2/3,aspiny,right,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,--,Vip,2/3,,,,,,,
1621,562003142.0,VIS,VISp,4,aspiny,right,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,4,,,,,,,
1622,562062132.0,VIS,VISp,2/3,aspiny,left,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,2/3,,,,,,,
1623,562095440.0,VIS,VISp,2/3,aspiny,right,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,--,Vip,2/3,,,,,,,
1624,562185938.0,VIS,VISrl,4,spiny,right,positive,Nr5a1-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,,,,,,,
1625,562382445.0,VIS,VISpor,5,spiny,left,positive,Chrna2-Cre_OE25,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Sst,5,,,,,,,
1626,562384889.0,VIS,VISp,5,aspiny,right,positive,Chrna2-Cre_OE25,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Sst,5,,,,,,,
1627,562432852.0,VIS,VISal,1,aspiny,right,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,1,,,,,,,
1628,562527850.0,VIS,VISp,5,aspiny,left,positive,Vip-IRES-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,5,,,,,,,
1629,562534419.0,VIS,VISp,5,spiny,left,positive,Esr2-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,,,,,,,
1630,562541627.0,VIS,VISl,5,spiny,right,positive,Esr2-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,,,,,,,
1631,562630201.0,VIS,VISp,1,aspiny,left,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,1,,,,,,,
1632,562632795.0,VIS,VISp,1,aspiny,left,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,1,,,,,,,
1633,562651165.0,VIS,VISp,2/3,aspiny,left,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,2/3,,,,,,,
1634,562676370.0,VIS,VISp,1,aspiny,right,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,1,,,,,,,
1635,562682546.0,RSP,RSPagl,1,aspiny,right,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,1,,,,,,,
1636,562731565.0,VIS,VISp,6a,spiny,left,positive,Esr2-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,6,,,,,,,
1637,563002088.0,VIS,VISp,5,spiny,left,positive,Tlx3-Cre_PL56,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,,,,,,,
1638,563175057.0,VIS,VISp,5,spiny,right,positive,Tlx3-Cre_PL56,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,5,,,,,,,
1639,563180078.0,VIS,VISp,4,spiny,right,positive,Tlx3-Cre_PL56,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,,,,,,,
1640,563220620.0,VIS,VISli,5,spiny,left,positive,Esr2-IRES2-Cre,Allen_Cell_Type_Database,In_Vitro,Mouse,--,--,--,5,,,,,,,
1641,563336705.0,VIS,VISp,4,spiny,left,positive,Tlx3-Cre_PL56,Allen_Cell_Type_Database,In_Vitro,Mouse,Excitatory,Excitatory,Excitatory,4,,,,,,,
1642,563372842.0,VIS,VISp,5,aspiny,right,positive,Nkx2-1-CreERT2,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,PValb,5,,,,,,,
1643,563790168.0,VIS,VISp,2/3,aspiny,left,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,2/3,,,,,,,
1644,563796500.0,VIS,VISp,2/3,aspiny,right,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,2/3,,,,,,,
1645,563796940.0,VIS,VISpm,2/3,aspiny,left,positive,Chat-IRES-Cre-neo,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Vip,2/3,,,,,,,
1646,564359799.0,VIS,VISp,5,spiny,left,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,--,--,5,,,,,,,
1647,564408650.0,VIS,VISp,6a,spiny,left,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,6,,,,,,,
1648,564409183.0,VIS,VISp,6a,aspiny,left,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Fast-Spiking,--,6,,,,,,,
1649,564410651.0,VIS,VISp,2/3,aspiny,left,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,2/3,,,,,,,
1650,564425006.0,VIS,VISp,2/3,aspiny,right,positive,Htr3a-Cre_NO152,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,Htr3a,2/3,,,,,,,
1651,564430168.0,VIS,VISp,1,aspiny,right,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,1,,,,,,,
1652,564677541.0,VIS,VISp,6a,spiny,left,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,--,--,6,,,,,,,
1653,564692405.0,VIS,VISp,2/3,aspiny,right,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,2/3,,,,,,,
1654,564701029.0,VIS,VISp,1,aspiny,right,positive,Ndnf-IRES2-dgCre,Allen_Cell_Type_Database,In_Vitro,Mouse,Inhibitory,Non Fast-Spiking,--,1,,,,,,,
